index,degree,edge_type,group
1625,7.0,g_out,miRNA
1626,5.0,g_out,miRNA
1627,6.0,g_out,miRNA
1628,3.0,g_out,miRNA
1629,2.0,g_out,miRNA
1630,5.0,g_out,miRNA
1631,6.0,g_out,miRNA
1632,9.0,g_out,miRNA
1633,9.0,g_out,miRNA
1634,8.0,g_out,miRNA
1635,14.0,g_out,miRNA
1636,7.0,g_out,miRNA
1637,4.0,g_out,miRNA
1638,6.0,g_out,miRNA
1639,4.0,g_out,miRNA
1640,3.0,g_out,miRNA
1641,3.0,g_out,miRNA
1642,4.0,g_out,miRNA
1643,3.0,g_out,miRNA
1644,9.0,g_out,miRNA
1645,4.0,g_out,miRNA
1646,9.0,g_out,miRNA
1647,4.0,g_out,miRNA
1648,7.0,g_out,miRNA
1649,5.0,g_out,miRNA
1650,4.0,g_out,miRNA
1651,3.0,g_out,miRNA
1652,5.0,g_out,miRNA
1653,14.0,g_out,miRNA
1654,5.0,g_out,miRNA
1655,4.0,g_out,miRNA
1656,8.0,g_out,miRNA
1657,5.0,g_out,miRNA
1658,5.0,g_out,miRNA
1659,7.0,g_out,miRNA
1660,2.0,g_out,miRNA
1661,3.0,g_out,miRNA
1662,11.0,g_out,miRNA
1663,1.0,g_out,miRNA
1664,12.0,g_out,miRNA
1665,3.0,g_out,miRNA
1666,8.0,g_out,miRNA
1667,5.0,g_out,miRNA
1668,6.0,g_out,miRNA
1669,7.0,g_out,miRNA
1670,3.0,g_out,miRNA
1671,3.0,g_out,miRNA
1672,8.0,g_out,miRNA
1673,8.0,g_out,miRNA
1674,5.0,g_out,miRNA
1675,3.0,g_out,miRNA
1676,13.0,g_out,miRNA
1677,9.0,g_out,miRNA
1678,1.0,g_out,miRNA
1679,4.0,g_out,miRNA
1680,4.0,g_out,miRNA
1681,5.0,g_out,miRNA
1682,8.0,g_out,miRNA
1683,2.0,g_out,miRNA
1684,6.0,g_out,miRNA
1685,3.0,g_out,miRNA
1686,1.0,g_out,miRNA
1687,5.0,g_out,miRNA
1688,4.0,g_out,miRNA
1689,6.0,g_out,miRNA
1690,5.0,g_out,miRNA
1691,14.0,g_out,miRNA
1692,3.0,g_out,miRNA
1693,5.0,g_out,miRNA
1694,4.0,g_out,miRNA
1695,5.0,g_out,miRNA
1696,7.0,g_out,miRNA
1697,10.0,g_out,miRNA
1698,10.0,g_out,miRNA
1699,3.0,g_out,miRNA
1700,8.0,g_out,miRNA
1701,6.0,g_out,miRNA
1702,3.0,g_out,miRNA
1703,5.0,g_out,miRNA
1704,5.0,g_out,miRNA
1705,7.0,g_out,miRNA
1706,3.0,g_out,miRNA
1707,9.0,g_out,miRNA
1708,8.0,g_out,miRNA
1709,12.0,g_out,miRNA
1710,11.0,g_out,miRNA
1711,8.0,g_out,miRNA
1712,4.0,g_out,miRNA
1713,6.0,g_out,miRNA
1714,1.0,g_out,miRNA
1715,6.0,g_out,miRNA
1716,3.0,g_out,miRNA
1717,1.0,g_out,miRNA
1718,9.0,g_out,miRNA
1719,9.0,g_out,miRNA
1720,4.0,g_out,miRNA
1721,6.0,g_out,miRNA
1722,8.0,g_out,miRNA
1723,5.0,g_out,miRNA
1724,4.0,g_out,miRNA
1725,4.0,g_out,miRNA
1726,4.0,g_out,miRNA
1727,5.0,g_out,miRNA
1728,6.0,g_out,miRNA
1729,7.0,g_out,miRNA
1730,4.0,g_out,miRNA
1731,6.0,g_out,miRNA
1732,7.0,g_out,miRNA
1733,1.0,g_out,miRNA
1734,7.0,g_out,miRNA
1735,7.0,g_out,miRNA
1736,0.0,g_out,miRNA
1737,8.0,g_out,miRNA
1738,10.0,g_out,miRNA
1739,6.0,g_out,miRNA
1740,4.0,g_out,miRNA
1741,4.0,g_out,miRNA
1742,4.0,g_out,miRNA
1743,10.0,g_out,miRNA
1744,9.0,g_out,miRNA
1745,4.0,g_out,miRNA
1746,12.0,g_out,miRNA
1747,3.0,g_out,miRNA
1748,4.0,g_out,miRNA
1749,14.0,g_out,miRNA
1750,9.0,g_out,miRNA
1751,5.0,g_out,miRNA
1752,2.0,g_out,miRNA
1753,5.0,g_out,miRNA
1754,0.0,g_out,miRNA
1755,5.0,g_out,miRNA
1756,10.0,g_out,miRNA
1757,7.0,g_out,miRNA
1758,2.0,g_out,miRNA
1759,7.0,g_out,miRNA
1760,7.0,g_out,miRNA
1761,5.0,g_out,miRNA
1762,6.0,g_out,miRNA
1763,5.0,g_out,miRNA
1764,7.0,g_out,miRNA
1765,6.0,g_out,miRNA
1766,1.0,g_out,miRNA
1767,8.0,g_out,miRNA
1768,3.0,g_out,miRNA
1769,4.0,g_out,miRNA
1770,10.0,g_out,miRNA
1771,6.0,g_out,miRNA
1772,6.0,g_out,miRNA
1773,5.0,g_out,miRNA
1774,4.0,g_out,miRNA
1775,8.0,g_out,miRNA
1776,7.0,g_out,miRNA
1777,5.0,g_out,miRNA
1778,7.0,g_out,miRNA
1779,8.0,g_out,miRNA
1780,6.0,g_out,miRNA
1781,9.0,g_out,miRNA
1782,2.0,g_out,miRNA
1783,3.0,g_out,miRNA
1784,6.0,g_out,miRNA
1785,4.0,g_out,miRNA
1786,6.0,g_out,miRNA
1787,7.0,g_out,miRNA
1788,7.0,g_out,miRNA
1789,10.0,g_out,miRNA
1790,8.0,g_out,miRNA
1791,6.0,g_out,miRNA
1792,4.0,g_out,miRNA
1793,10.0,g_out,miRNA
1794,12.0,g_out,miRNA
1795,9.0,g_out,miRNA
1796,5.0,g_out,miRNA
1797,11.0,g_out,miRNA
1798,8.0,g_out,miRNA
1799,7.0,g_out,miRNA
1800,4.0,g_out,miRNA
1801,4.0,g_out,miRNA
1802,7.0,g_out,miRNA
1803,3.0,g_out,miRNA
1804,3.0,g_out,miRNA
1805,9.0,g_out,miRNA
1806,7.0,g_out,miRNA
1807,3.0,g_out,miRNA
1808,4.0,g_out,miRNA
1809,8.0,g_out,miRNA
1810,8.0,g_out,miRNA
1811,4.0,g_out,miRNA
1812,6.0,g_out,miRNA
1813,8.0,g_out,miRNA
1814,5.0,g_out,miRNA
1815,10.0,g_out,miRNA
1816,2.0,g_out,miRNA
1817,10.0,g_out,miRNA
1818,11.0,g_out,miRNA
1819,7.0,g_out,miRNA
1820,4.0,g_out,miRNA
1821,10.0,g_out,miRNA
1822,6.0,g_out,miRNA
1823,7.0,g_out,miRNA
1824,10.0,g_out,miRNA
1825,6.0,g_out,miRNA
1826,4.0,g_out,miRNA
1827,2.0,g_out,miRNA
1828,4.0,g_out,miRNA
1829,1.0,g_out,miRNA
1830,3.0,g_out,miRNA
1831,12.0,g_out,miRNA
1832,5.0,g_out,miRNA
1833,8.0,g_out,miRNA
1834,2.0,g_out,miRNA
1835,7.0,g_out,miRNA
1836,7.0,g_out,miRNA
1837,6.0,g_out,miRNA
1838,11.0,g_out,miRNA
1839,6.0,g_out,miRNA
1840,8.0,g_out,miRNA
1841,11.0,g_out,miRNA
1842,1.0,g_out,miRNA
1843,7.0,g_out,miRNA
1844,3.0,g_out,miRNA
1845,14.0,g_out,miRNA
1846,10.0,g_out,miRNA
1847,11.0,g_out,miRNA
1848,5.0,g_out,miRNA
1849,4.0,g_out,miRNA
1850,6.0,g_out,miRNA
1851,4.0,g_out,miRNA
1852,5.0,g_out,miRNA
1853,5.0,g_out,miRNA
1854,7.0,g_out,miRNA
1855,12.0,g_out,miRNA
1856,13.0,g_out,miRNA
1857,5.0,g_out,miRNA
1858,4.0,g_out,miRNA
1859,10.0,g_out,miRNA
1860,7.0,g_out,miRNA
1861,5.0,g_out,miRNA
1862,9.0,g_out,miRNA
1863,11.0,g_out,miRNA
1864,11.0,g_out,miRNA
1865,2.0,g_out,miRNA
1866,8.0,g_out,miRNA
1867,6.0,g_out,miRNA
1868,4.0,g_out,miRNA
1869,6.0,g_out,miRNA
1870,4.0,g_out,miRNA
1871,4.0,g_out,miRNA
1872,1.0,g_out,miRNA
1873,7.0,g_out,miRNA
1874,7.0,g_out,miRNA
1875,6.0,g_out,miRNA
1876,1.0,g_out,miRNA
1877,11.0,g_out,miRNA
1878,3.0,g_out,miRNA
1879,5.0,g_out,miRNA
1880,7.0,g_out,miRNA
1881,3.0,g_out,miRNA
1882,11.0,g_out,miRNA
1883,7.0,g_out,miRNA
1884,4.0,g_out,miRNA
1885,8.0,g_out,miRNA
1886,3.0,g_out,miRNA
1887,9.0,g_out,miRNA
1888,9.0,g_out,miRNA
1889,5.0,g_out,miRNA
1890,4.0,g_out,miRNA
1891,2.0,g_out,miRNA
1892,6.0,g_out,miRNA
1893,5.0,g_out,miRNA
1894,2.0,g_out,miRNA
1895,3.0,g_out,miRNA
1896,4.0,g_out,miRNA
1897,13.0,g_out,miRNA
1898,8.0,g_out,miRNA
1899,5.0,g_out,miRNA
1900,6.0,g_out,miRNA
1901,8.0,g_out,miRNA
1902,1.0,g_out,miRNA
1903,3.0,g_out,miRNA
1904,8.0,g_out,miRNA
1905,9.0,g_out,miRNA
1906,3.0,g_out,miRNA
1907,5.0,g_out,miRNA
1908,8.0,g_out,miRNA
1909,2.0,g_out,miRNA
1910,12.0,g_out,miRNA
1911,3.0,g_out,miRNA
1912,7.0,g_out,miRNA
1913,7.0,g_out,miRNA
1914,7.0,g_out,miRNA
1915,4.0,g_out,miRNA
1916,5.0,g_out,miRNA
1917,3.0,g_out,miRNA
1918,7.0,g_out,miRNA
1919,5.0,g_out,miRNA
1920,9.0,g_out,miRNA
1921,11.0,g_out,miRNA
1922,6.0,g_out,miRNA
1923,4.0,g_out,miRNA
1924,11.0,g_out,miRNA
1925,5.0,g_out,miRNA
1926,4.0,g_out,miRNA
1927,5.0,g_out,miRNA
1928,11.0,g_out,miRNA
1929,5.0,g_out,miRNA
1930,4.0,g_out,miRNA
1931,4.0,g_out,miRNA
1932,5.0,g_out,miRNA
1933,2.0,g_out,miRNA
1934,5.0,g_out,miRNA
1935,5.0,g_out,miRNA
1936,6.0,g_out,miRNA
1937,3.0,g_out,miRNA
1938,7.0,g_out,miRNA
1939,4.0,g_out,miRNA
1940,1.0,g_out,miRNA
1941,11.0,g_out,miRNA
1942,9.0,g_out,miRNA
1943,5.0,g_out,miRNA
1944,8.0,g_out,miRNA
1945,1.0,g_out,miRNA
1946,9.0,g_out,miRNA
1947,8.0,g_out,miRNA
1948,9.0,g_out,miRNA
1949,7.0,g_out,miRNA
1950,3.0,g_out,miRNA
1951,5.0,g_out,miRNA
1952,4.0,g_out,miRNA
1953,6.0,g_out,miRNA
1954,4.0,g_out,miRNA
1955,3.0,g_out,miRNA
1956,9.0,g_out,miRNA
1957,15.0,g_out,miRNA
1958,6.0,g_out,miRNA
1959,5.0,g_out,miRNA
1960,2.0,g_out,miRNA
1961,2.0,g_out,miRNA
1962,5.0,g_out,miRNA
1963,9.0,g_out,miRNA
1964,5.0,g_out,miRNA
1965,6.0,g_out,miRNA
1966,7.0,g_out,miRNA
1967,3.0,g_out,miRNA
1968,7.0,g_out,miRNA
1969,5.0,g_out,miRNA
1970,3.0,g_out,miRNA
1971,4.0,g_out,miRNA
1972,6.0,g_out,miRNA
1973,4.0,g_out,miRNA
1974,11.0,g_out,miRNA
1975,9.0,g_out,miRNA
1976,1.0,g_out,miRNA
1977,8.0,g_out,miRNA
1978,0.0,g_out,miRNA
1979,1.0,g_out,miRNA
1980,5.0,g_out,miRNA
1981,11.0,g_out,miRNA
1982,4.0,g_out,miRNA
1983,7.0,g_out,miRNA
1984,6.0,g_out,miRNA
1985,9.0,g_out,miRNA
1986,7.0,g_out,miRNA
1987,3.0,g_out,miRNA
1988,6.0,g_out,miRNA
1989,2.0,g_out,miRNA
1990,8.0,g_out,miRNA
1991,0.0,g_out,miRNA
1992,5.0,g_out,miRNA
1993,1.0,g_out,miRNA
1994,8.0,g_out,miRNA
1995,6.0,g_out,miRNA
1996,10.0,g_out,miRNA
1997,6.0,g_out,miRNA
1998,7.0,g_out,miRNA
1999,8.0,g_out,miRNA
2000,5.0,g_out,miRNA
2001,7.0,g_out,miRNA
2002,7.0,g_out,miRNA
2003,7.0,g_out,miRNA
2004,9.0,g_out,miRNA
2005,9.0,g_out,miRNA
2006,9.0,g_out,miRNA
2007,5.0,g_out,miRNA
2008,1.0,g_out,miRNA
2009,4.0,g_out,miRNA
2010,8.0,g_out,miRNA
2011,9.0,g_out,miRNA
2012,7.0,g_out,miRNA
2013,4.0,g_out,miRNA
2014,11.0,g_out,miRNA
2015,5.0,g_out,miRNA
2016,3.0,g_out,miRNA
2017,5.0,g_out,miRNA
2018,1.0,g_out,miRNA
2019,6.0,g_out,miRNA
2020,8.0,g_out,miRNA
2021,3.0,g_out,miRNA
2022,3.0,g_out,miRNA
2023,4.0,g_out,miRNA
2024,7.0,g_out,miRNA
2025,7.0,g_out,miRNA
2026,10.0,g_out,miRNA
2027,3.0,g_out,miRNA
2028,4.0,g_out,miRNA
2029,4.0,g_out,miRNA
2030,6.0,g_out,miRNA
2031,12.0,g_out,miRNA
2032,7.0,g_out,miRNA
2033,4.0,g_out,miRNA
2034,4.0,g_out,miRNA
2035,9.0,g_out,miRNA
2036,7.0,g_out,miRNA
2037,6.0,g_out,miRNA
2038,6.0,g_out,miRNA
2039,12.0,g_out,miRNA
2040,13.0,g_out,miRNA
2041,5.0,g_out,miRNA
2042,1.0,g_out,miRNA
2043,9.0,g_out,miRNA
2044,6.0,g_out,miRNA
2045,12.0,g_out,miRNA
2046,5.0,g_out,miRNA
2047,4.0,g_out,miRNA
2048,7.0,g_out,miRNA
2049,6.0,g_out,miRNA
2050,7.0,g_out,miRNA
2051,7.0,g_out,miRNA
2052,6.0,g_out,miRNA
2053,7.0,g_out,miRNA
2054,3.0,g_out,miRNA
2055,5.0,g_out,miRNA
2056,8.0,g_out,miRNA
2057,7.0,g_out,miRNA
2058,7.0,g_out,miRNA
2059,4.0,g_out,miRNA
2060,2.0,g_out,miRNA
2061,4.0,g_out,miRNA
2062,7.0,g_out,miRNA
2063,11.0,g_out,miRNA
2064,2.0,g_out,miRNA
2065,11.0,g_out,miRNA
2066,8.0,g_out,miRNA
2067,5.0,g_out,miRNA
2068,1.0,g_out,miRNA
2069,5.0,g_out,miRNA
2070,6.0,g_out,miRNA
2071,1.0,g_out,miRNA
2072,4.0,g_out,miRNA
2073,7.0,g_out,miRNA
2074,6.0,g_out,miRNA
2075,11.0,g_out,miRNA
2076,6.0,g_out,miRNA
2077,5.0,g_out,miRNA
2078,7.0,g_out,miRNA
2079,10.0,g_out,miRNA
2080,10.0,g_out,miRNA
2081,6.0,g_out,miRNA
2082,11.0,g_out,miRNA
2083,7.0,g_out,miRNA
2084,4.0,g_out,miRNA
2085,2.0,g_out,miRNA
2086,7.0,g_out,miRNA
2087,12.0,g_out,miRNA
2088,11.0,g_out,miRNA
2089,12.0,g_out,miRNA
2090,5.0,g_out,miRNA
2091,6.0,g_out,miRNA
2092,9.0,g_out,miRNA
2093,5.0,g_out,miRNA
2094,4.0,g_out,miRNA
2095,8.0,g_out,miRNA
2096,9.0,g_out,miRNA
2097,1.0,g_out,miRNA
2098,4.0,g_out,miRNA
2099,7.0,g_out,miRNA
2100,1.0,g_out,miRNA
2101,2.0,g_out,miRNA
2102,7.0,g_out,miRNA
2103,8.0,g_out,miRNA
2104,4.0,g_out,miRNA
2105,2.0,g_out,miRNA
2106,7.0,g_out,miRNA
2107,5.0,g_out,miRNA
2108,10.0,g_out,miRNA
2109,5.0,g_out,miRNA
2110,4.0,g_out,miRNA
2111,5.0,g_out,miRNA
2112,5.0,g_out,miRNA
2113,3.0,g_out,miRNA
2114,7.0,g_out,miRNA
2115,8.0,g_out,miRNA
2116,10.0,g_out,miRNA
2117,8.0,g_out,miRNA
2118,5.0,g_out,miRNA
2119,5.0,g_out,miRNA
2120,1.0,g_out,miRNA
2121,7.0,g_out,miRNA
2122,7.0,g_out,miRNA
2123,4.0,g_out,miRNA
2124,4.0,g_out,miRNA
2125,4.0,g_out,miRNA
2126,13.0,g_out,miRNA
2127,5.0,g_out,miRNA
2128,5.0,g_out,miRNA
2129,6.0,g_out,miRNA
2130,3.0,g_out,miRNA
2131,4.0,g_out,miRNA
2132,3.0,g_out,miRNA
2133,7.0,g_out,miRNA
2134,0.0,g_out,miRNA
2135,12.0,g_out,miRNA
2136,5.0,g_out,miRNA
2137,6.0,g_out,miRNA
2138,6.0,g_out,miRNA
2139,3.0,g_out,miRNA
2140,2.0,g_out,miRNA
2141,7.0,g_out,miRNA
2142,5.0,g_out,miRNA
2143,8.0,g_out,miRNA
2144,6.0,g_out,miRNA
2145,14.0,g_out,miRNA
2146,9.0,g_out,miRNA
2147,2.0,g_out,miRNA
2148,4.0,g_out,miRNA
2149,7.0,g_out,miRNA
2150,1.0,g_out,miRNA
2151,7.0,g_out,miRNA
2152,3.0,g_out,miRNA
2153,2.0,g_out,miRNA
2154,5.0,g_out,miRNA
2155,5.0,g_out,miRNA
2156,7.0,g_out,miRNA
2157,4.0,g_out,miRNA
2158,4.0,g_out,miRNA
2159,4.0,g_out,miRNA
2160,5.0,g_out,miRNA
2161,6.0,g_out,miRNA
2162,8.0,g_out,miRNA
2163,4.0,g_out,miRNA
2164,4.0,g_out,miRNA
2165,10.0,g_out,miRNA
2166,5.0,g_out,miRNA
2167,12.0,g_out,miRNA
2168,4.0,g_out,miRNA
2169,4.0,g_out,miRNA
2170,3.0,g_out,miRNA
2171,15.0,g_out,miRNA
2172,3.0,g_out,miRNA
2173,8.0,g_out,miRNA
2174,10.0,g_out,miRNA
2175,7.0,g_out,miRNA
2176,10.0,g_out,miRNA
2177,5.0,g_out,miRNA
2178,6.0,g_out,miRNA
2179,6.0,g_out,miRNA
2180,10.0,g_out,miRNA
2181,4.0,g_out,miRNA
2182,4.0,g_out,miRNA
2183,2.0,g_out,miRNA
2184,2.0,g_out,miRNA
2185,12.0,g_out,miRNA
2186,4.0,g_out,miRNA
2187,4.0,g_out,miRNA
2188,3.0,g_out,miRNA
2189,6.0,g_out,miRNA
2190,2.0,g_out,miRNA
2191,3.0,g_out,miRNA
2192,5.0,g_out,miRNA
2193,7.0,g_out,miRNA
2194,5.0,g_out,miRNA
2195,7.0,g_out,miRNA
2196,2.0,g_out,miRNA
2197,5.0,g_out,miRNA
2198,7.0,g_out,miRNA
2199,14.0,g_out,miRNA
2200,2.0,g_out,miRNA
2201,4.0,g_out,miRNA
2202,5.0,g_out,miRNA
2203,17.0,g_out,miRNA
2204,5.0,g_out,miRNA
2205,10.0,g_out,miRNA
2206,7.0,g_out,miRNA
2207,5.0,g_out,miRNA
2208,7.0,g_out,miRNA
2209,3.0,g_out,miRNA
2210,5.0,g_out,miRNA
2211,6.0,g_out,miRNA
2212,3.0,g_out,miRNA
2213,9.0,g_out,miRNA
2214,4.0,g_out,miRNA
2215,7.0,g_out,miRNA
2216,6.0,g_out,miRNA
2217,1.0,g_out,miRNA
2218,6.0,g_out,miRNA
2219,2.0,g_out,miRNA
2220,4.0,g_out,miRNA
2221,11.0,g_out,miRNA
2222,7.0,g_out,miRNA
2223,4.0,g_out,miRNA
2224,3.0,g_out,miRNA
2225,7.0,g_out,miRNA
2226,5.0,g_out,miRNA
2227,6.0,g_out,miRNA
2228,5.0,g_out,miRNA
2229,4.0,g_out,miRNA
2230,2.0,g_out,miRNA
2231,2.0,g_out,miRNA
2232,2.0,g_out,miRNA
2233,7.0,g_out,miRNA
2234,10.0,g_out,miRNA
2235,7.0,g_out,miRNA
2236,4.0,g_out,miRNA
2237,11.0,g_out,miRNA
2238,4.0,g_out,miRNA
2239,6.0,g_out,miRNA
2240,2.0,g_out,miRNA
2241,4.0,g_out,miRNA
2242,7.0,g_out,miRNA
2243,10.0,g_out,miRNA
2244,4.0,g_out,miRNA
2245,3.0,g_out,miRNA
2246,7.0,g_out,miRNA
2247,6.0,g_out,miRNA
2248,4.0,g_out,miRNA
2249,7.0,g_out,miRNA
2250,7.0,g_out,miRNA
2251,5.0,g_out,miRNA
2252,6.0,g_out,miRNA
2253,4.0,g_out,miRNA
2254,7.0,g_out,miRNA
2255,8.0,g_out,miRNA
2256,10.0,g_out,miRNA
2257,12.0,g_out,miRNA
2258,5.0,g_out,miRNA
2259,7.0,g_out,miRNA
2260,6.0,g_out,miRNA
2261,9.0,g_out,miRNA
2262,10.0,g_out,miRNA
2263,8.0,g_out,miRNA
2264,10.0,g_out,miRNA
2265,4.0,g_out,miRNA
2266,5.0,g_out,miRNA
2267,4.0,g_out,miRNA
2268,9.0,g_out,miRNA
2269,5.0,g_out,miRNA
2270,8.0,g_out,miRNA
2271,4.0,g_out,miRNA
2272,1.0,g_out,miRNA
2273,9.0,g_out,miRNA
2274,6.0,g_out,miRNA
2275,3.0,g_out,miRNA
2276,5.0,g_out,miRNA
2277,5.0,g_out,miRNA
2278,9.0,g_out,miRNA
2279,6.0,g_out,miRNA
2280,1.0,g_out,miRNA
2281,7.0,g_out,miRNA
2282,1.0,g_out,miRNA
2283,6.0,g_out,miRNA
2284,5.0,g_out,miRNA
2285,8.0,g_out,miRNA
2286,8.0,g_out,miRNA
2287,6.0,g_out,miRNA
2288,10.0,g_out,miRNA
2289,7.0,g_out,miRNA
2290,9.0,g_out,miRNA
2291,3.0,g_out,miRNA
2292,4.0,g_out,miRNA
2293,12.0,g_out,miRNA
2294,4.0,g_out,miRNA
2295,14.0,g_out,miRNA
2296,5.0,g_out,miRNA
2297,12.0,g_out,miRNA
2298,7.0,g_out,miRNA
2299,1.0,g_out,miRNA
2300,2.0,g_out,miRNA
2301,8.0,g_out,miRNA
2302,7.0,g_out,miRNA
2303,9.0,g_out,miRNA
2304,5.0,g_out,miRNA
2305,4.0,g_out,miRNA
2306,7.0,g_out,miRNA
2307,7.0,g_out,miRNA
2308,10.0,g_out,miRNA
2309,5.0,g_out,miRNA
2310,2.0,g_out,miRNA
2311,2.0,g_out,miRNA
2312,10.0,g_out,miRNA
2313,8.0,g_out,miRNA
2314,3.0,g_out,miRNA
2315,3.0,g_out,miRNA
2316,7.0,g_out,miRNA
2317,5.0,g_out,miRNA
2318,4.0,g_out,miRNA
2319,8.0,g_out,miRNA
2320,3.0,g_out,miRNA
2321,5.0,g_out,miRNA
2322,2.0,g_out,miRNA
2323,8.0,g_out,miRNA
2324,8.0,g_out,miRNA
2325,5.0,g_out,miRNA
2326,3.0,g_out,miRNA
2327,5.0,g_out,miRNA
2328,8.0,g_out,miRNA
2329,7.0,g_out,miRNA
2330,3.0,g_out,miRNA
2331,4.0,g_out,miRNA
2332,6.0,g_out,miRNA
2333,9.0,g_out,miRNA
2334,7.0,g_out,miRNA
2335,4.0,g_out,miRNA
2336,5.0,g_out,miRNA
2337,7.0,g_out,miRNA
2338,7.0,g_out,miRNA
2339,6.0,g_out,miRNA
2340,4.0,g_out,miRNA
2341,6.0,g_out,miRNA
2342,5.0,g_out,miRNA
2343,5.0,g_out,miRNA
2344,6.0,g_out,miRNA
2345,4.0,g_out,miRNA
2346,9.0,g_out,miRNA
2347,5.0,g_out,miRNA
2348,7.0,g_out,miRNA
2349,4.0,g_out,miRNA
2350,9.0,g_out,miRNA
2351,4.0,g_out,miRNA
2352,2.0,g_out,miRNA
2353,5.0,g_out,miRNA
2354,4.0,g_out,miRNA
2355,9.0,g_out,miRNA
2356,15.0,g_out,miRNA
2357,8.0,g_out,miRNA
2358,12.0,g_out,miRNA
2359,3.0,g_out,miRNA
2360,3.0,g_out,miRNA
2361,2.0,g_out,miRNA
2362,5.0,g_out,miRNA
2363,7.0,g_out,miRNA
2364,15.0,g_out,miRNA
2365,9.0,g_out,miRNA
2366,3.0,g_out,miRNA
2367,5.0,g_out,miRNA
2368,7.0,g_out,miRNA
2369,12.0,g_out,miRNA
2370,11.0,g_out,miRNA
2371,11.0,g_out,miRNA
2372,8.0,g_out,miRNA
2373,7.0,g_out,miRNA
2374,6.0,g_out,miRNA
2375,10.0,g_out,miRNA
2376,5.0,g_out,miRNA
2377,7.0,g_out,miRNA
2378,13.0,g_out,miRNA
2379,7.0,g_out,miRNA
2380,1.0,g_out,miRNA
2381,7.0,g_out,miRNA
2382,6.0,g_out,miRNA
2383,4.0,g_out,miRNA
2384,5.0,g_out,miRNA
2385,4.0,g_out,miRNA
2386,10.0,g_out,miRNA
2387,8.0,g_out,miRNA
2388,7.0,g_out,miRNA
2389,5.0,g_out,miRNA
2390,5.0,g_out,miRNA
2391,10.0,g_out,miRNA
2392,3.0,g_out,miRNA
2393,6.0,g_out,miRNA
2394,4.0,g_out,miRNA
2395,6.0,g_out,miRNA
2396,3.0,g_out,miRNA
2397,5.0,g_out,miRNA
2398,3.0,g_out,miRNA
2399,6.0,g_out,miRNA
2400,6.0,g_out,miRNA
2401,5.0,g_out,miRNA
2402,3.0,g_out,miRNA
2403,4.0,g_out,miRNA
2404,4.0,g_out,miRNA
2405,9.0,g_out,miRNA
2406,4.0,g_out,miRNA
2407,5.0,g_out,miRNA
2408,6.0,g_out,miRNA
2409,8.0,g_out,miRNA
2410,13.0,g_out,miRNA
2411,3.0,g_out,miRNA
2412,3.0,g_out,miRNA
2413,9.0,g_out,miRNA
2414,9.0,g_out,miRNA
2415,7.0,g_out,miRNA
2416,7.0,g_out,miRNA
2417,4.0,g_out,miRNA
2418,4.0,g_out,miRNA
2419,2.0,g_out,miRNA
2420,4.0,g_out,miRNA
2421,5.0,g_out,miRNA
2422,3.0,g_out,miRNA
2423,0.0,g_out,miRNA
2424,8.0,g_out,miRNA
2425,8.0,g_out,miRNA
2426,4.0,g_out,miRNA
2427,12.0,g_out,miRNA
2428,5.0,g_out,miRNA
2429,3.0,g_out,miRNA
2430,3.0,g_out,miRNA
2431,9.0,g_out,miRNA
2432,5.0,g_out,miRNA
2433,10.0,g_out,miRNA
2434,2.0,g_out,miRNA
2435,5.0,g_out,miRNA
2436,8.0,g_out,miRNA
2437,10.0,g_out,miRNA
2438,10.0,g_out,miRNA
2439,1.0,g_out,miRNA
2440,7.0,g_out,miRNA
2441,10.0,g_out,miRNA
2442,5.0,g_out,miRNA
2443,2.0,g_out,miRNA
2444,9.0,g_out,miRNA
2445,5.0,g_out,miRNA
2446,7.0,g_out,miRNA
2447,6.0,g_out,miRNA
2448,3.0,g_out,miRNA
2449,4.0,g_out,miRNA
2450,4.0,g_out,miRNA
2451,4.0,g_out,miRNA
2452,8.0,g_out,miRNA
2453,5.0,g_out,miRNA
2454,9.0,g_out,miRNA
2455,4.0,g_out,miRNA
2456,2.0,g_out,miRNA
2457,9.0,g_out,miRNA
2458,6.0,g_out,miRNA
2459,6.0,g_out,miRNA
2460,1.0,g_out,miRNA
2461,6.0,g_out,miRNA
2462,5.0,g_out,miRNA
2463,1.0,g_out,miRNA
2464,5.0,g_out,miRNA
2465,4.0,g_out,miRNA
2466,8.0,g_out,miRNA
2467,1.0,g_out,miRNA
2468,2.0,g_out,miRNA
2469,6.0,g_out,miRNA
2470,7.0,g_out,miRNA
2471,3.0,g_out,miRNA
2472,10.0,g_out,miRNA
2473,3.0,g_out,miRNA
2474,12.0,g_out,miRNA
2475,4.0,g_out,miRNA
2476,6.0,g_out,miRNA
2477,4.0,g_out,miRNA
2478,4.0,g_out,miRNA
2479,4.0,g_out,miRNA
2480,3.0,g_out,miRNA
2481,6.0,g_out,miRNA
2482,3.0,g_out,miRNA
2483,8.0,g_out,miRNA
2484,4.0,g_out,miRNA
2485,11.0,g_out,miRNA
2486,7.0,g_out,miRNA
2487,9.0,g_out,miRNA
2488,2.0,g_out,miRNA
2489,9.0,g_out,miRNA
2490,9.0,g_out,miRNA
2491,5.0,g_out,miRNA
2492,11.0,g_out,miRNA
2493,8.0,g_out,miRNA
2494,4.0,g_out,miRNA
2495,3.0,g_out,miRNA
2496,6.0,g_out,miRNA
2497,2.0,g_out,miRNA
2498,4.0,g_out,miRNA
